well,condition,replicate,group,CDW,Yx,Yp,µmax2,µmax,lag,r.c_µmax,strain,strain_type
F9,HMF_6,3,aldehyde,1.4931,0.13967709677419354,0.0025394848320076883,0.005774352447256529,0.07765244047114545,26.659921921989863,-0.9256384936233627,ETRED,ind
F10,HMF_0.5,1,aldehyde,2.4885,0.13364166666666666,0.02727289225721212,0.188917912651875,0.14795924924978984,3.7796469640603125,0.2768239472000655,ETRED,ind
F11,HMF_0.5,2,aldehyde,2.5326000000000004,0.13945329113924052,0.015627527551865986,0.18168565968001132,0.15188813252306937,3.725620147891565,0.19618074606596525,ETRED,ind
F12,HMF_0.5,3,aldehyde,2.5074,0.13806569620253165,0.027143115879104243,0.177476269599577,0.159597070431656,3.6919190907274504,0.11202711377824054,ETRED,ind
G1,Furf_3,1,aldehyde,2.4885,0.1251442196531792,0.002597247367574316,0.14670778729224987,0.10519019762545104,15.454306929718143,0.3946906708420666,ETRED,ind
G2,Furf_3,2,aldehyde,2.7594,0.13957430232558138,0.002741230069375439,0.14950494132482406,0.10660323502598104,16.776877797749645,0.4024428178787176,ETRED,ind
G3,Furf_3,3,aldehyde,2.835,0.14508529411764706,0.002615998339751424,0.1527167214173995,0.11019945691123674,16.202470860420917,0.3858209985590899,ETRED,ind
G4,Furf_1,1,aldehyde,2.3058,0.12942232258064515,0.031023886900772617,0.17206596301471128,0.12322118588608957,7.091455249262602,0.39639918068777313,ETRED,ind
G5,Furf_1,2,aldehyde,2.4066,0.12172918604651162,0.026995911316127733,0.1681972271664811,0.12378180038735634,7.050391636143764,0.35882033255400586,ETRED,ind
G6,Furf_1,3,aldehyde,1.9656,0.10823240506329113,0.029441916547990603,0.16765393938774026,0.12252924657001475,6.852630749729345,0.36827691413201247,ETRED,ind
G7,Van_2,1,aldehyde,0,0,0,0,0,0,NA,ETRED,ind
G8,Van_2,2,aldehyde,0.02709,0,NA,0,0.0038548864152952635,10.023139153383301,-1,ETRED,ind
G9,Van_2,3,aldehyde,0,0,0,0,0,0,NA,ETRED,ind
G10,Van_0.5,1,aldehyde,2.5326000000000004,0.13601,0.027430782409222233,0.1547154393685304,0.1140527413361198,7.45713603277399,0.35652538953513946,ETRED,ind
G11,Van_0.5,2,aldehyde,2.2931999999999997,0.12239779141104291,0.026164044895181243,0.14686265588855946,0.10813868363637086,7.430902839010237,0.3580954654710108,ETRED,ind
G12,Van_0.5,3,aldehyde,2.4129,0.12958166666666668,0.028767585696241122,0.14730414334908762,0.11876806020151448,6.646942030888646,0.2402673168119088,ETRED,ind
H1,Glu_20,1,hexose,3.6288,0.18248878612716762,0.024641815631634877,0.13690996203686465,0.1438372893032525,3.5745463107615434,-0.04816085800798822,ETRED,ind
H2,Glu_20,2,hexose,4.284000000000001,0.21669069767441865,0.02658943597130172,0.14948225770378767,0.14297620453690624,3.696223399525802,0.0455044473166305,ETRED,ind
H3,Glu_20,3,hexose,3.465,0.1794375,0.024898149185193483,0.14427119721121717,0.13118823660126447,3.804815408055944,0.09972662907054125,ETRED,ind
